source_artifact,feature_name,normalized_feature_name,feature_role,policy_status,matched_policy_rule,review_note
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nevada,categorical_order_state_normalized_nevada,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nevsehir,categorical_order_state_normalized_nevsehir,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nger,categorical_order_state_normalized_nger,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_niamey,categorical_order_state_normalized_niamey,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_niari,categorical_order_state_normalized_niari,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_niassa,categorical_order_state_normalized_niassa,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nicosia,categorical_order_state_normalized_nicosia,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nilo_blanco,categorical_order_state_normalized_nilo_blanco,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_ningxia_hui,categorical_order_state_normalized_ningxia_hui,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nnive,categorical_order_state_normalized_nnive,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nom_pen,categorical_order_state_normalized_nom_pen,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nord,categorical_order_state_normalized_nord,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nordouest,categorical_order_state_normalized_nordouest,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_normanda,categorical_order_state_normalized_normanda,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_noroeste,categorical_order_state_normalized_noroeste,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_norte_de_santander,categorical_order_state_normalized_norte_de_santander,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nortepaso_de_calaispicarda,categorical_order_state_normalized_nortepaso_de_calaispicarda,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_northland,categorical_order_state_normalized_northland,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nouakchott,categorical_order_state_normalized_nouakchott,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nueva_escocia,categorical_order_state_normalized_nueva_escocia,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nueva_esparta,categorical_order_state_normalized_nueva_esparta,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nueva_gales_del_sur,categorical_order_state_normalized_nueva_gales_del_sur,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_nueva_jersey,categorical_order_state_normalized_nueva_jersey,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
